"Table S2, dinocyst percentages and environmental parameters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Dinocyst  percentages, See table 1 for abbreviations ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Site number","Aand","Atax","Btep","Bspo","Iacu","Ipal","Ipar","Ipat","Isph","Istr","Ipli","Ivel","Ijap","Lmac","Mcho","Nlab","Nrig","Ocen","Oisr","Ojan","Olon","Ogig","Pzoh","Pret","Smem","Sdel","Selo","Sram","Sbel","Sben","Sbul","Slaz","Smir","Sgra","Spac","Sspp","Tpel","Pdal","Stri","Imin","Imic","Ibre","Ekar","Bspp","Dubr","Peri","Lspp","Snep","Xxan","Squa","Pnud","Tapp","Tvar","Vcal","Vspi","Pame","Qcon","Pkof","Parc","Psch","Gymn","Eacu","Egra","Edel","Etra","Espp","Sste","Sbif","Cysa","Tvan","Dcha"
"B2152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7910447761194,0,0,0,0,0,0,0,0,5.07462686567164,1.19402985074627,0,0,0,0,0,0,0,0.298507462686567,0,11.044776119403,0,51.6417910447761,0.895522388059702,0,0,7.76119402985075,0,0,0,0,0,0.298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4214046822742,0,0,0,0,0,0,0,0,4.0133779264214,0.334448160535117,0,0,0,0,0,0,0,0,0,18.3946488294314,0,46.4882943143813,1.00334448160535,0,0,3.34448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302114803625378,0,25.0755287009063,0,0,0,0,0,0,0,0,5.13595166163142,1.51057401812689,0,0,0,0,0,0,0,1.20845921450151,0,19.0332326283988,0,38.368580060423,3.92749244712991,0,0,5.4380664652568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54156171284635,0,0,0,0,0,0,0,0,3.77833753148615,1.00755667506297,0,0,0,0,0,0,0,0.251889168765743,0,11.8387909319899,0,64.2317380352645,4.03022670025189,0,0,8.06045340050378,0,0,0,0,0,1.25944584382872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727272727,0,28.4090909090909,0,0,0,0,0,0,0,0,7.72727272727273,2.5,0,0,0,0,0,0,0,0.681818181818182,0,12.7272727272727,0,38.4090909090909,2.04545454545455,0,0,7.04545454545455,0,0,0,0,0,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,0,0,0,4.05405405405405,1.35135135135135,0,0,0,0,0,0,0,1.35135135135135,0,4.05405405405405,0,41.8918918918919,1.35135135135135,0,0,41.8918918918919,0,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2158",0,0,0.520833333333333,0,0,0,0.520833333333333,0,0,0,0,0,0,0,0,51.0416666666667,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20833333333333,0,15.625,0,0,0,13.5416666666667,0,0.520833333333333,0,0,0,4.16666666666667,0,1.04166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L2160",0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,19.2,0,51.2,0,0,0,0,0,0,0,0,4.4,2,0,0,0,0,0,0,0,0.4,0,8.8,0,11.2,0.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2161",0,0,0.816326530612245,0,0,0,0,0,0,0,0,0,0,0,0,2.44897959183673,0,4.48979591836735,0,0,0,0,0,0,0,0,6.53061224489796,3.26530612244898,0,0,0,0,0,0,0,0,0,19.1836734693878,0,11.0204081632653,0.816326530612245,0,0,44.8979591836735,0,0,0,0,0,6.53061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B2163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,2.27272727272727,0,0,0,0,0,0,0,0,0.757575757575758,1.01010101010101,0,0,0,0,0,0,0,0.252525252525253,0,14.8989898989899,0,61.8686868686869,4.54545454545455,0,0.252525252525253,11.6161616161616,0,0,0,0,0,1.51515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L2164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0.65359477124183,0.65359477124183,0,0,0,0,0,0,0,0.65359477124183,0,0.65359477124183,0,54.9019607843137,11.1111111111111,0,0,25.4901960784314,0,0,0,0,0,3.92156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2165",0,0,0,0,0,0.704225352112676,0,0,0.352112676056338,0,0,0,0,0,0,33.4507042253521,0.352112676056338,46.830985915493,0,0,0,0,0,0,0,0,1.05633802816901,3.87323943661972,0,0,0,0,0,0,0,1.76056338028169,0,0.352112676056338,0,0,0,0,0,8.45070422535211,0,0,0,0,0,1.40845070422535,0,0,0,0.352112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05633802816901,0
"L2166",0,0,0.743494423791822,0,0.743494423791822,1.48698884758364,0,0,0,0,0,0,0,0,0,30.8550185873606,0,47.9553903345725,0,0,0,0,0,0,0,0,0.743494423791822,2.97397769516729,0,0,0,0,0,0,0,0.371747211895911,0,1.11524163568773,0.371747211895911,0,0,0.371747211895911,0,11.5241635687732,0,0,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0
"L2167",0.313479623824451,0,0.313479623824451,0,0,0.626959247648903,0,0,0.313479623824451,0,0,0,0,0,0,50.4702194357367,0,37.6175548589342,0,0,0,0,0,0,0,0,0.313479623824451,3.44827586206897,0,0,0,0,0,0,0,0.313479623824451,0,0.626959247648903,0,0,0,0,0,2.82131661442006,0,0,0,0,0,2.50783699059561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479623824451,0
"L2168",0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,47.2413793103448,0,36.8965517241379,0,0,0,0,0,0,0,0,0.689655172413793,2.41379310344828,0,0,0,0,0,0,0,1.72413793103448,0,2.41379310344828,0,0,0,0.344827586206897,0,4.82758620689655,0,0,0,0,0,1.37931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0
"A2169",0,0,1.29533678756477,0,0,0,0,0,0,0,0,0,0,0,0,14.5077720207254,0,42.7461139896373,0,0,0,0,0,0,0,0,2.59067357512953,6.99481865284974,0,0,0,0,0,0,0,6.99481865284974,0,9.58549222797927,0,0.259067357512953,0,0,0,7.51295336787565,0,0,0,0,0,5.95854922279793,0,0,0,0.518134715025907,0,0,0,0.259067357512953,0,0,0,0,0,0.77720207253886,0,0,0,0,0,0,0
"A2170",0,0,0.336700336700337,0,0,1.68350168350168,0,0,0,0,0,0,0,0,0,14.4781144781145,0,26.2626262626263,0,0,0,0,0,0,0,0,0.336700336700337,6.3973063973064,0,0,0,0,0,0,0,2.69360269360269,0,41.4141414141414,0,0,0,0,0,5.72390572390572,0,0,0,0,0,0.673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2171",0,0,0,0,0,23.5294117647059,0,0,0,0,0,0,0,0,0,21.6911764705882,0,47.4264705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367647058823529,0,0,0,0,0,0,0,6.98529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2172",0,0,0,0,0,26.3888888888889,0,0,0,0,0,0,0,0,0,15.2777777777778,0,50,0,0,0,0,0,0,0,0,2.43055555555556,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,5.20833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2173",0.36231884057971,0,0,0,0,9.42028985507246,0,0,0,0,0,0,0,0,0,8.33333333333333,0,70.6521739130435,0,0,0,0,0,0,0,0,2.53623188405797,0.72463768115942,0,0,0,0,0,0,0,0.72463768115942,0,1.44927536231884,0,0,0,0,0,5.43478260869565,0,0,0,0,0,0.36231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2174",0,0,0.352112676056338,0,0,13.7323943661972,0,0,0,0,0,0,0,0,0,13.7323943661972,0,49.2957746478873,0,0,0,0,0,0,0,0,0.704225352112676,0.352112676056338,0,0,0,0,0,0,0,0.704225352112676,0,0.704225352112676,0,5.63380281690141,0,0,0,14.7887323943662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2175",0,0,0,0,0,10.5932203389831,0,0,0,0,0,0,0,0,0,11.0169491525424,0,68.2203389830508,0,0,0,0,0,0,0,0,1.27118644067797,0.423728813559322,0,0,0,0,0,0,0,1.27118644067797,0,0.847457627118644,0,0.423728813559322,0,0,0,5.50847457627119,0,0,0,0,0,0.423728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2176",0.374531835205993,0,0.374531835205993,0,0,10.1123595505618,0,0,0.374531835205993,0,0,0,0,0,0,6.74157303370787,0,70.7865168539326,0,0,0,0,0,0,0,0,1.12359550561798,0,0,0,0,0,0,0,0,0.749063670411985,0,0,0,0,0,0,0,9.36329588014981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2177",0,0,0,0,0,16.99604743083,0,0,0,0,0,0,0,0,0,9.09090909090909,0,63.6363636363636,0,0,0,0,0,0,0,0,1.58102766798419,0.790513833992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5098814229249,0,0,0,0,0,0.395256916996047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2178",0,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,12.2222222222222,0,42.5925925925926,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,7.77777777777778,0,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2179",0,0,0,0,0,13.7404580152672,0,0,0,0,0,0,0,0,0,8.3969465648855,0,66.0305343511451,0,0,0,0,0,0,0,0,1.14503816793893,1.14503816793893,0,0,0,0,0,0,0,1.52671755725191,0,0,0,0,0,0,0,8.01526717557252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2180",0,0,0.389105058365759,0,0,29.9610894941634,0,0,0.389105058365759,0,0,0,0,0,0,14.7859922178988,0,49.8054474708171,0,0,0,0,0,0,0,0,0.778210116731518,0,0,0,0,0,0,0,0,0,0,0.389105058365759,0,0,0,0,0,3.50194552529183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2181",0,0,0,0,0,17.9916317991632,0,0,0,0,0,0,0,0,0,16.3179916317992,0,57.3221757322176,0,0,0,0,0,0,0,0,2.09205020920502,0,0,0,0,0,0,0,0,0.418410041841004,0,0,0,0,0,0,0,5.43933054393306,0,0,0,0,0,0.418410041841004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2182",0,0,0,0,0,14.5539906103286,0,0,0.469483568075117,0,0,0,0,0,0,23.0046948356808,0,52.112676056338,0,0,0,0,0,0,0,0,0.469483568075117,0.938967136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45070422535211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2183",0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,15,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2184",0,0,0,0,0,10.6870229007634,0,0,0,0,0,0,0,0,0,18.3206106870229,0,35.8778625954198,0,0,0,0,0,0,0,0,3.05343511450382,0,0,0,0,0,0,0,0,0.763358778625954,0,0,0,1.52671755725191,0,0,0,29.7709923664122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2185",0,0,0,0,0,23.5521235521236,0,0,0,0,0,0,0,0,0,22.3938223938224,0,42.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772200772200772,0,0,0,0,0,0,0,9.65250965250965,0,0,0,0,0,0.772200772200772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A2186",0,0,0,0,0,18.1069958847737,0,0,0,0,0,0,0,0,0,19.7530864197531,0,44.8559670781893,0,0,0,0,0,0,0,0,0.411522633744856,0,0,0,0,0,0,0,0,1.64609053497942,0,0,0,0.411522633744856,0,0,0,14.40329218107,0,0,0,0,0,0.411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,1.38888888888889,0,5.55555555555556,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,36.8055555555556,0.694444444444444,0,0.694444444444444,49.3055555555556,0,1.38888888888889,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,4.63917525773196,0,12.8865979381443,0,0,0,0,0,0,0,0,7.21649484536082,2.57731958762887,0,0,0,0,0,0,0,0,0,0,0,62.3711340206186,1.03092783505155,0,0,5.67010309278351,0,0,0,0,0,2.57731958762887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5185185185185,0,0,0,74.0740740740741,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1931818181818,0,0,0,0,0,0,0,0,1.98863636363636,0.568181818181818,0,0,0,0,0,0,0,0,0,0.284090909090909,0,54.8295454545455,3.40909090909091,0,0,22.1590909090909,0,0,0,0,0,0.284090909090909,0,0,0,0,0,0,0,0,0.284090909090909,0,0,0,0,0,0,0,0,0,0,0,0
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6588921282799,0,0,0,0,0,0,0,0,3.20699708454811,1.74927113702624,0,0,0,0,0,0,0,0,0,0.291545189504373,0,47.5218658892128,2.91545189504373,0.291545189504373,0.291545189504373,23.6151603498542,0,1.16618075801749,0,0,0,0.291545189504373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3756613756614,0,0,0,0,0,0,0,0,2.38095238095238,0.264550264550265,0,0,0,0,0,0,0,0,0,0,0,40.4761904761905,1.32275132275132,0,0,42.5925925925926,0,0.793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0.793650793650794,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234741784037559,0,14.3192488262911,0,0,0,0,0,0,0,0,2.58215962441315,0.469483568075117,0,0,0,0,0,0,0,0,0,0,0,60.5633802816901,2.11267605633803,0,0.704225352112676,19.0140845070423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1223021582734,0,0,0,0,0,0,0,0,2.51798561151079,3.41726618705036,0,0,0,0,0,0,0,0,0,2.15827338129496,0,52.8776978417266,0.899280575539568,0,0.539568345323741,14.9280575539568,0,0.179856115107914,0,0,0,0,0,0,0,0,0,0,0,0,0.359712230215827,0,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,0,0,0.309597523219814,0,0,0,0,0,0,0,0,0,0,0,21.671826625387,0,0,0,0,0,0,0,0,1.23839009287926,0.619195046439629,0,0,0,0,0,0,0,0,0,0,0,50.7739938080495,0.619195046439629,0.619195046439629,0.928792569659443,21.671826625387,0,0.928792569659443,0,0,0,0,0,0,0,0,0,0,0,0,0.619195046439629,0,0,0,0,0,0,0,0,0,0,0,0
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,0,0,0,0,0,1.8,1.2,0,0,0,0,0,0,0,0,0,0.4,0,56.4,2.2,0.2,0.4,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
2197,0,0,0,0,0,4.87804878048781,0,0,0,0,0,0,0,0,0,1.6260162601626,0,65.0406504065041,0,0,0,0,0,0,0,0,17.0731707317073,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,2.4390243902439,0,0,0,6.50406504065041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80769230769231,0,72.5961538461539,0,0,0,0,0,0,0,0,11.5384615384615,1.44230769230769,0,0,0,0,0,0,0,0,0,1.92307692307692,0,7.21153846153846,0,0,0,0.480769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,0,0,0.467289719626168,0,0,0,0,0,0,0,0,0,0.233644859813084,0,25.4672897196262,0,0,0,0,0,0,0,0,3.50467289719626,0,0,0,0,0,0,0,0,0,0,0,0,36.4485981308411,4.20560747663551,0,0,28.7383177570093,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0.700934579439252,0,0,0,0,0,0,0,0,0,0,0,0
2200,0,0,0,0,0,1.36612021857924,0,0,0,0,0,0,0,0,0,0.273224043715847,0,28.1420765027322,0,0,0,0,0,0,0,0,4.91803278688525,0,0,0,0,0,0,0,0,0,0,0.273224043715847,0,36.8852459016394,1.91256830601093,0,0,25.6830601092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546448087431694,0,0,0,0,0,0,0,0,0,0,0,0
2201,0,0,0,0,0,0.629722921914358,0,0,0,0,0,0,0,0,0,0,0,3.5264483627204,0,0,0,0,0,0,0,0,1.25944584382872,0,0,0,0,0,0,0,0,0,0,0.125944584382872,0,63.727959697733,3.40050377833753,0.251889168765743,0.251889168765743,26.0705289672544,0,0.377833753148615,0,0,0,0,0,0,0,0,0,0,0,0,0.377833753148615,0,0,0,0,0,0,0,0,0,0,0,0
2202,0,0,0,0,0,0.41407867494824,0,0,0,0,0,0,0,0,0,0,0,14.4927536231884,0,0,0,0,0,0,0,0,0,1.0351966873706,0,0,0,0,0,0,0,0,0,0.62111801242236,0,7.86749482401656,1.44927536231884,0.20703933747412,0,71.4285714285714,0.20703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27743271221532,0,0,0,0,0,0,0,0,0,0,0,0
2203,0,0,0,0,0,0.3584229390681,0,0,0,0,0,0,0,0,0,0,0,5.37634408602151,0,0,0,0,0,0,0,0,0,0.3584229390681,0,0,0,0,0,0,0,0,0,0,0,5.01792114695341,0.3584229390681,0,0,81.3620071684588,1.7921146953405,1.0752688172043,0,0,0,1.4336917562724,0,0,0,0,0,0.3584229390681,0,0,2.5089605734767,0,0,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88524590163935,0,0,0,0,0,0,0,0,0.655737704918033,0,0,0,0,0,0,0,0,0,0,0,0,5.57377049180328,1.31147540983607,0.983606557377049,0.327868852459016,80.655737704918,0.983606557377049,0.655737704918033,0,0,0,0,0,0,0,0,0,0,0,0,1.9672131147541,0,0,0,0,0,0,0,0,0,0,0,0
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,1.51515151515152,0,0,0.757575757575758,0.757575757575758,0,0,0,0,0,0,0,0,0,0,0,7.57575757575758,2.27272727272727,1.51515151515152,0,71.969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0
2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1702127659574,0,0,0,0,0,0,0,0,0.531914893617021,1.59574468085106,0,0,0,0,0,0,0,0,0,0,0,8.51063829787234,2.12765957446809,0.531914893617021,0,72.8723404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65957446808511,0,0,0,0,0,0,0,0,0,0,0,0
2207,0,0,0,0,0,3.83561643835617,0,0,0,0,0,0,0,0,0,0,0,16.986301369863,0,0,0,0,0,0,0,0,2.46575342465753,1.64383561643836,0,0,0,0,0,0,0,0,0,0,0,24.1095890410959,0,0,0,46.027397260274,0,0,0,0,0,0.547945205479452,0,0,0,0,0,0,0,0,4.38356164383562,0,0,0,0,0,0,0,0,0,0,0,0
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2916666666667,0,0,0,0,0,0,0,0,3.47222222222222,1.5625,0,0,0,0,0,0,0,0,0,1.21527777777778,0,18.9236111111111,1.90972222222222,0.173611111111111,0.347222222222222,36.2847222222222,0,1.04166666666667,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,2.43055555555556,0,0,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,0,0,0.202429149797571,0,0,0,0,0,0,0,0,0,0,0,18.0161943319838,0,0,0,0,0,0,0,0,2.83400809716599,1.21457489878543,0,0,0,0,0,0,0,0,0,0.202429149797571,0,19.4331983805668,1.82186234817814,0.809716599190283,0,45.1417004048583,0.202429149797571,0.607287449392713,0,0,0,0,0,0,0,0,0,0,0,0,8.90688259109312,0,0,0,0,0,0,0.607287449392713,0,0,0,0,0
2210,0,0,0,0,0,0.261780104712042,0,0,0,0,0,0,0,0,0,0,0,23.5602094240838,0,0,0,0,0,0,0,0,1.83246073298429,0.785340314136126,0,0,0,0,0,0,0,0,0,0,0,18.848167539267,4.18848167539267,1.04712041884817,0.785340314136126,38.2198952879581,0,0.785340314136126,0,0,0,0.261780104712042,0,0,0,0,0,0,0,0,8.90052356020942,0,0,0,0,0,0,0.523560209424084,0,0,0,0,0
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6315789473684,0.584795321637427,2.04678362573099,0,1.46198830409357,0,0,0,0,1.16959064327485,0,0,0,0,5.26315789473684,0,0.292397660818713,0,0,0.584795321637427,0,0,22.5146198830409,0,2.92397660818713,0,0,0,0,0,7.60233918128655,0,1.75438596491228,0,0.292397660818713,0,0,0,0,0,0,0,0,0.87719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,0.872093023255814,0,0,0,0,0,0,0,0,0,47.9651162790698,0.290697674418605,1.74418604651163,1.16279069767442,1.16279069767442,0,0,0.290697674418605,0,0.581395348837209,0,0,0,0,10.1744186046512,0,0.290697674418605,0,0,0.872093023255814,0,0,12.5,0,3.77906976744186,0,0,0,0,0,6.3953488372093,0,9.59302325581395,0,0.581395348837209,0,0.290697674418605,0,0,0,0,0,0,0.290697674418605,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,0,0,0,1.0498687664042,0,0,0,0,0,0,0,0,0,56.4304461942257,0.5249343832021,1.0498687664042,0,1.0498687664042,0,0,0,0,0.78740157480315,0,0,0,0,2.88713910761155,0,0.5249343832021,0,0,0.5249343832021,0,0,16.7979002624672,0,3.41207349081365,0,0,0,0,0,4.46194225721785,0,9.71128608923885,0,0.5249343832021,0,0.26246719160105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2727272727273,0,1.62337662337662,0.974025974025974,0.324675324675325,0.649350649350649,0,0,0,0.324675324675325,0,0,0,0,14.6103896103896,0,0,0,0,0.974025974025974,0,0,17.2077922077922,0,12.987012987013,0,0,0.324675324675325,0,0,7.46753246753247,0,13.6363636363636,0,0.649350649350649,0,0,0,0,0,0,0,0,0.974025974025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,0,0.291545189504373,0,0.583090379008746,0,0,0,0,0,0,0,0,0,40.5247813411079,0.291545189504373,1.74927113702624,0,0.583090379008746,0.291545189504373,0,0.291545189504373,0,1.16618075801749,0,0,0,0,6.99708454810496,0,0.583090379008746,0,0,0.87463556851312,0,0,19.2419825072886,0,8.45481049562682,0,0,0,0,0,5.83090379008746,0,10.7871720116618,0,0.87463556851312,0,0,0,0,0,0,0,0,0.583090379008746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,0,0,0.275482093663912,0,0,0,0,0,0,0,0,0,26.4462809917355,1.37741046831956,0.826446280991736,0,0.550964187327824,0.826446280991736,0,0,0,1.92837465564738,0,0,0,0,6.61157024793389,0,0,0,0,0.550964187327824,0,0,15.9779614325069,0,5.78512396694215,0,0,0,0,0,16.2534435261708,0,19.2837465564738,0.275482093663912,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,0,0,0,0,0,0.282485875706215,0,0,0,39.5480225988701,0.847457627118644,1.12994350282486,0.282485875706215,1.69491525423729,0.564971751412429,0,0,0,2.82485875706215,0,0,0,0,12.1468926553672,0,0.282485875706215,0,0,1.12994350282486,0,0,13.8418079096045,0,10.1694915254237,0,0,0,0,0,3.38983050847458,0,10.1694915254237,0,1.12994350282486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751412429,0
2218,0,0,0,0.761421319796954,0,0,0,0,0,0,0,0,0,39.5939086294416,0.50761421319797,0.50761421319797,0,1.77664974619289,0.253807106598985,0,0,0,1.52284263959391,0,0,0,0,8.62944162436548,0,0.253807106598985,0,0,2.53807106598985,0,0,16.497461928934,0,4.06091370558376,0,0,0,0,0,11.1675126903553,0,11.4213197969543,0,0,0,0.253807106598985,0,0,0,0,0,0,0,0.253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0
